provincia;municipio;distrito;seccion;mesa;apellido_desde;apellido_hasta;nombre_colegio;direccion
ZARAGOZA;ZARAGOZA;8;5;A;A;K;C.E.I.P. JULIAN NIETO TAPIA;CMNO PILON (EL) (MIRALBUENO) 150
ZARAGOZA;ZARAGOZA;8;5;B;L;Z;C.E.I.P. JULIAN NIETO TAPIA;CMNO PILON (EL) (MIRALBUENO) 150
ZARAGOZA;ZARAGOZA;8;6;A;A;K;C.P.I. JULIO VERNE (MIRALBUENO II);CALLE IIGO MARIN SANCHO 20
ZARAGOZA;ZARAGOZA;8;6;B;L;Z;C.P.I. JULIO VERNE (MIRALBUENO II);CALLE IIGO MARIN SANCHO 20
ZARAGOZA;ZARAGOZA;8;7;A;A;H;C.P.I. RIO SENA;CALLE ENRIQUE VAL (MIRALBUENO) 20
ZARAGOZA;ZARAGOZA;8;7;B;I;Z;C.P.I. RIO SENA;CALLE ENRIQUE VAL (MIRALBUENO) 20
ZARAGOZA;ZARAGOZA;8;8;U;A;Z;I.E.S. MARIA MOLINER;CALLE SAN VICENTE FERRER 6
ZARAGOZA;ZARAGOZA;8;9;A;A;K;I.E.S. MARIA MOLINER;CALLE SAN VICENTE FERRER 6
ZARAGOZA;ZARAGOZA;8;9;B;L;Z;I.E.S. MARIA MOLINER;CALLE SAN VICENTE FERRER 6
ZARAGOZA;ZARAGOZA;8;10;A;A;K;C.E.I.P. HISPANIDAD;CALLE OCEANO ATLANTICO 15
ZARAGOZA;ZARAGOZA;8;10;B;L;Z;C.E.I.P. HISPANIDAD;CALLE OCEANO ATLANTICO 15
ZARAGOZA;ZARAGOZA;8;11;A;A;H;CENTRO CIVICO VALDEFIERRO;PLAZA INMACULADA 3
ZARAGOZA;ZARAGOZA;8;11;B;I;Z;CENTRO CIVICO VALDEFIERRO;PLAZA INMACULADA 3
ZARAGOZA;ZARAGOZA;8;12;A;A;K;CENTRO DE CONVIVENCIA PARA MAYORES OLIVER;CALLE TEODORA LAMADRID 70
ZARAGOZA;ZARAGOZA;8;12;B;L;Z;CENTRO DE CONVIVENCIA PARA MAYORES OLIVER;CALLE TEODORA LAMADRID 70
ZARAGOZA;ZARAGOZA;8;13;A;A;K;CENTRO CIVICO VALDEFIERRO;PLAZA INMACULADA 3
ZARAGOZA;ZARAGOZA;8;13;B;L;Z;CENTRO CIVICO VALDEFIERRO;PLAZA INMACULADA 3
ZARAGOZA;ZARAGOZA;8;14;A;A;F;C.E.I.P. JERONIMO BLANCAS Y TOMAS;CALLE NOTICIERO 1
ZARAGOZA;ZARAGOZA;8;14;B;G;M;C.E.I.P. JERONIMO BLANCAS Y TOMAS;CALLE NOTICIERO 1
ZARAGOZA;ZARAGOZA;8;14;C;N;Z;C.E.I.P. JERONIMO BLANCAS Y TOMAS;CALLE NOTICIERO 1
ZARAGOZA;ZARAGOZA;8;15;U;A;Z;C.E.I.P. HISPANIDAD;CALLE OCEANO ATLANTICO 15
ZARAGOZA;ZARAGOZA;8;16;U;A;Z;C.E.I.P. HISPANIDAD;CALLE OCEANO ATLANTICO 15
ZARAGOZA;ZARAGOZA;8;17;A;A;F;C.E.I.P. HISPANIDAD;CALLE OCEANO ATLANTICO 15
ZARAGOZA;ZARAGOZA;8;17;B;G;M;C.E.I.P. HISPANIDAD;CALLE OCEANO ATLANTICO 15
ZARAGOZA;ZARAGOZA;8;17;C;N;Z;C.E.I.P. HISPANIDAD;CALLE OCEANO ATLANTICO 15
ZARAGOZA;ZARAGOZA;8;18;A;A;K;C.E.I.P. JULIAN NIETO TAPIA;CMNO PILON (EL) (MIRALBUENO) 150
ZARAGOZA;ZARAGOZA;8;18;B;L;Z;C.E.I.P. JULIAN NIETO TAPIA;CMNO PILON (EL) (MIRALBUENO) 150
ZARAGOZA;ZARAGOZA;8;19;A;A;K;C.E.I.P. JERONIMO BLANCAS Y TOMAS;CALLE NOTICIERO 1
ZARAGOZA;ZARAGOZA;8;19;B;L;Z;C.E.I.P. JERONIMO BLANCAS Y TOMAS;CALLE NOTICIERO 1
ZARAGOZA;ZARAGOZA;8;20;A;A;F;C.P.I. RIO SENA;CALLE ENRIQUE VAL (MIRALBUENO) 20
ZARAGOZA;ZARAGOZA;8;20;B;G;M;C.P.I. RIO SENA;CALLE ENRIQUE VAL (MIRALBUENO) 20
ZARAGOZA;ZARAGOZA;8;20;C;N;Z;C.P.I. RIO SENA;CALLE ENRIQUE VAL (MIRALBUENO) 20
ZARAGOZA;ZARAGOZA;8;21;A;A;F;I.E.S. MARIA MOLINER;CALLE SAN VICENTE FERRER 6
ZARAGOZA;ZARAGOZA;8;21;B;G;M;I.E.S. MARIA MOLINER;CALLE SAN VICENTE FERRER 6
ZARAGOZA;ZARAGOZA;8;21;C;N;Z;I.E.S. MARIA MOLINER;CALLE SAN VICENTE FERRER 6
ZARAGOZA;ZARAGOZA;8;22;A;A;K;CENTRO CIVICO VALDEFIERRO;PLAZA INMACULADA 3
ZARAGOZA;ZARAGOZA;8;22;B;L;Z;CENTRO CIVICO VALDEFIERRO;PLAZA INMACULADA 3
ZARAGOZA;ZARAGOZA;8;23;A;A;K;C.E.I.P. JERONIMO BLANCAS Y TOMAS;CALLE NOTICIERO 1
ZARAGOZA;ZARAGOZA;8;23;B;L;Z;C.E.I.P. JERONIMO BLANCAS Y TOMAS;CALLE NOTICIERO 1
ZARAGOZA;ZARAGOZA;8;24;A;A;H;C.P.I. RIO SENA;CALLE ENRIQUE VAL (MIRALBUENO) 20
ZARAGOZA;ZARAGOZA;8;24;B;I;Z;C.P.I. RIO SENA;CALLE ENRIQUE VAL (MIRALBUENO) 20
ZARAGOZA;ZARAGOZA;8;25;A;A;F;C.P.I. RIO SENA;CALLE ENRIQUE VAL (MIRALBUENO) 20
ZARAGOZA;ZARAGOZA;8;25;B;G;M;C.P.I. RIO SENA;CALLE ENRIQUE VAL (MIRALBUENO) 20
ZARAGOZA;ZARAGOZA;8;25;C;N;Z;C.P.I. RIO SENA;CALLE ENRIQUE VAL (MIRALBUENO) 20
ZARAGOZA;ZARAGOZA;8;26;A;A;K;C.P.I. RIO SENA;CALLE ENRIQUE VAL (MIRALBUENO) 20
ZARAGOZA;ZARAGOZA;8;26;B;L;Z;C.P.I. RIO SENA;CALLE ENRIQUE VAL (MIRALBUENO) 20
ZARAGOZA;ZARAGOZA;8;27;A;A;K;CENTRO CIVICO VALDEFIERRO;PLAZA INMACULADA 3
ZARAGOZA;ZARAGOZA;8;27;B;L;Z;CENTRO CIVICO VALDEFIERRO;PLAZA INMACULADA 3
ZARAGOZA;ZARAGOZA;8;28;A;A;H;C.P.I. JULIO VERNE (MIRALBUENO II);CALLE IIGO MARIN SANCHO 20
ZARAGOZA;ZARAGOZA;8;28;B;I;Z;C.P.I. JULIO VERNE (MIRALBUENO II);CALLE IIGO MARIN SANCHO 20
ZARAGOZA;ZARAGOZA;8;29;A;A;K;C.P.I. RIO SENA;CALLE ENRIQUE VAL (MIRALBUENO) 20
ZARAGOZA;ZARAGOZA;8;29;B;L;Z;C.P.I. RIO SENA;CALLE ENRIQUE VAL (MIRALBUENO) 20
ZARAGOZA;ZARAGOZA;9;1;U;A;Z;COLEGIO ATADES E.E. SAN MARTIN DE PORRES;CALLE OCTAVIO DE TOLEDO 2
ZARAGOZA;ZARAGOZA;9;2;A;A;K;CENTRO CIVICO SALA VENECIA;CALLE LASIERRA PURROY 8
ZARAGOZA;ZARAGOZA;9;2;B;L;Z;CENTRO CIVICO SALA VENECIA;CALLE LASIERRA PURROY 8
ZARAGOZA;ZARAGOZA;9;3;A;A;F;COLEGIO EL BUEN PASTOR;CALLE MONZON 27
ZARAGOZA;ZARAGOZA;9;3;B;G;M;COLEGIO EL BUEN PASTOR;CALLE MONZON 27
ZARAGOZA;ZARAGOZA;9;3;C;N;Z;COLEGIO EL BUEN PASTOR;CALLE MONZON 27
ZARAGOZA;ZARAGOZA;9;4;A;A;L;CENTRO CIVICO DE TORRERO;CALLE MONZON 3
ZARAGOZA;ZARAGOZA;9;4;B;M;Z;CENTRO CIVICO DE TORRERO;CALLE MONZON 3
ZARAGOZA;ZARAGOZA;9;5;A;A;K;CENTRO CIVICO DE TORRERO;CALLE MONZON 3
ZARAGOZA;ZARAGOZA;9;5;B;L;Z;CENTRO CIVICO DE TORRERO;CALLE MONZON 3
ZARAGOZA;ZARAGOZA;9;6;A;A;K;CENTRO CIVICO SALA VENECIA;CALLE LASIERRA PURROY 8
ZARAGOZA;ZARAGOZA;9;6;B;L;Z;CENTRO CIVICO SALA VENECIA;CALLE LASIERRA PURROY 8
ZARAGOZA;ZARAGOZA;9;7;A;A;K;CENTRO CIVICO SALA VENECIA;CALLE LASIERRA PURROY 8
ZARAGOZA;ZARAGOZA;9;7;B;L;Z;CENTRO CIVICO SALA VENECIA;CALLE LASIERRA PURROY 8
ZARAGOZA;ZARAGOZA;9;8;A;A;L;CENTRO CIVICO SALA VENECIA;CALLE LASIERRA PURROY 8
ZARAGOZA;ZARAGOZA;9;8;B;M;Z;CENTRO CIVICO SALA VENECIA;CALLE LASIERRA PURROY 8
ZARAGOZA;ZARAGOZA;9;9;A;A;K;C.E.I.P. DOMINGO MIRAL;CALLE MESONES DE ISUELA 7
ZARAGOZA;ZARAGOZA;9;9;B;L;Z;C.E.I.P. DOMINGO MIRAL;CALLE MESONES DE ISUELA 7
ZARAGOZA;ZARAGOZA;9;10;A;A;K;C.E.I.P. DOMINGO MIRAL;CALLE MESONES DE ISUELA 7
ZARAGOZA;ZARAGOZA;9;10;B;L;Z;C.E.I.P. DOMINGO MIRAL;CALLE MESONES DE ISUELA 7
ZARAGOZA;ZARAGOZA;9;12;A;A;K;C.E.I.P. DOMINGO MIRAL;CALLE MESONES DE ISUELA 7
ZARAGOZA;ZARAGOZA;9;12;B;L;Z;C.E.I.P. DOMINGO MIRAL;CALLE MESONES DE ISUELA 7
ZARAGOZA;ZARAGOZA;9;13;A;A;K;C.E.I.P. DOMINGO MIRAL;CALLE MESONES DE ISUELA 7
ZARAGOZA;ZARAGOZA;9;13;B;L;Z;C.E.I.P. DOMINGO MIRAL;CALLE MESONES DE ISUELA 7
ZARAGOZA;ZARAGOZA;9;14;U;A;Z;CENTRO CIVICO DE TORRERO;CALLE MONZON 3
ZARAGOZA;ZARAGOZA;9;15;U;A;Z;CENTRO CIVICO DE TORRERO;CALLE MONZON 3
ZARAGOZA;ZARAGOZA;9;16;A;A;K;C.E.I.P. RAMON SAINZ DE VARANDA;CALLE NTRA SRA DE LA OLIVA S/N
ZARAGOZA;ZARAGOZA;9;16;B;L;Z;C.E.I.P. RAMON SAINZ DE VARANDA;CALLE NTRA SRA DE LA OLIVA S/N
ZARAGOZA;ZARAGOZA;9;17;A;A;K;C.E.I.P. RAMON SAINZ DE VARANDA;CALLE NTRA SRA DE LA OLIVA S/N
ZARAGOZA;ZARAGOZA;9;17;B;L;Z;C.E.I.P. RAMON SAINZ DE VARANDA;CALLE NTRA SRA DE LA OLIVA S/N
ZARAGOZA;ZARAGOZA;9;18;A;A;K;COLEGIO EL BUEN PASTOR;CALLE MONZON 27
ZARAGOZA;ZARAGOZA;9;18;B;L;Z;COLEGIO EL BUEN PASTOR;CALLE MONZON 27
ZARAGOZA;ZARAGOZA;9;19;A;A;K;C.E.I.P. RAMON SAINZ DE VARANDA;CALLE NTRA SRA DE LA OLIVA S/N
ZARAGOZA;ZARAGOZA;9;19;B;L;Z;C.E.I.P. RAMON SAINZ DE VARANDA;CALLE NTRA SRA DE LA OLIVA S/N
ZARAGOZA;ZARAGOZA;9;20;A;A;K;I.E.S. JOSE M. BLECUA;AVDA CUARTA AVENIDA 13
ZARAGOZA;ZARAGOZA;9;20;B;L;Z;I.E.S. JOSE M. BLECUA;AVDA CUARTA AVENIDA 13
ZARAGOZA;ZARAGOZA;9;21;A;A;K;CENTRO C. PARA MAYORES LA PAZ;CALLE OVIEDO 175
ZARAGOZA;ZARAGOZA;9;21;B;L;Z;CENTRO C. PARA MAYORES LA PAZ;CALLE OVIEDO 175
ZARAGOZA;ZARAGOZA;9;22;A;A;L;CENTRO C. PARA MAYORES LA PAZ;CALLE OVIEDO 175
ZARAGOZA;ZARAGOZA;9;22;B;M;Z;CENTRO C. PARA MAYORES LA PAZ;CALLE OVIEDO 175
ZARAGOZA;ZARAGOZA;9;23;A;A;K;I.E.S. JOSE M. BLECUA;AVDA CUARTA AVENIDA 13
ZARAGOZA;ZARAGOZA;9;23;B;L;Z;I.E.S. JOSE M. BLECUA;AVDA CUARTA AVENIDA 13
ZARAGOZA;ZARAGOZA;9;24;A;A;F;I.E.S. JOSE M. BLECUA;AVDA CUARTA AVENIDA 13
ZARAGOZA;ZARAGOZA;9;24;B;G;Z;I.E.S. JOSE M. BLECUA;AVDA CUARTA AVENIDA 13
ZARAGOZA;ZARAGOZA;9;25;A;A;L;COLEGIO EL BUEN PASTOR;CALLE MONZON 27
ZARAGOZA;ZARAGOZA;9;25;B;M;Z;COLEGIO EL BUEN PASTOR;CALLE MONZON 27
ZARAGOZA;ZARAGOZA;9;26;A;A;F;CENTRO C. PARA MAYORES LA PAZ;CALLE OVIEDO 175
ZARAGOZA;ZARAGOZA;9;26;B;G;N;CENTRO C. PARA MAYORES LA PAZ;CALLE OVIEDO 175
ZARAGOZA;ZARAGOZA;9;26;C;O;Z;CENTRO C. PARA MAYORES LA PAZ;CALLE OVIEDO 175
ZARAGOZA;ZARAGOZA;9;27;A;A;K;C.P.I. PARQUE VENECIA;AVDA POLICIA LOCAL 10
ZARAGOZA;ZARAGOZA;9;27;B;L;Z;C.P.I. PARQUE VENECIA;AVDA POLICIA LOCAL 10
ZARAGOZA;ZARAGOZA;9;28;A;A;F;C.P.I. PARQUE VENECIA;AVDA POLICIA LOCAL 10
ZARAGOZA;ZARAGOZA;9;28;B;G;M;C.P.I. PARQUE VENECIA;AVDA POLICIA LOCAL 10
ZARAGOZA;ZARAGOZA;9;28;C;N;Z;C.P.I. PARQUE VENECIA;AVDA POLICIA LOCAL 10
ZARAGOZA;ZARAGOZA;9;29;A;A;K;C.P.I. PARQUE VENECIA;AVDA POLICIA LOCAL 10
ZARAGOZA;ZARAGOZA;9;29;B;L;Z;C.P.I. PARQUE VENECIA;AVDA POLICIA LOCAL 10
ZARAGOZA;ZARAGOZA;9;30;A;A;K;C.P.I. PARQUE VENECIA;AVDA POLICIA LOCAL 10
ZARAGOZA;ZARAGOZA;9;30;B;L;Z;C.P.I. PARQUE VENECIA;AVDA POLICIA LOCAL 10
ZARAGOZA;ZARAGOZA;10;1;A;A;K;C.E.I.P. CORTES DE ARAGON;CALLE VALERO RIPOL URBANO 4
ZARAGOZA;ZARAGOZA;10;1;B;L;Z;C.E.I.P. CORTES DE ARAGON;CALLE VALERO RIPOL URBANO 4
ZARAGOZA;ZARAGOZA;10;2;A;A;F;C.E.I.P. TIO JORGE;CALLE VALLE DE ZURIZA 1
ZARAGOZA;ZARAGOZA;10;2;B;G;M;C.E.I.P. TIO JORGE;CALLE VALLE DE ZURIZA 1
ZARAGOZA;ZARAGOZA;10;2;C;N;Z;C.E.I.P. TIO JORGE;CALLE VALLE DE ZURIZA 1
ZARAGOZA;ZARAGOZA;10;3;A;A;K;C.E.I.P. CANDIDO DOMINGO;CALLE SOBRARBE 8
ZARAGOZA;ZARAGOZA;10;3;B;L;Z;C.E.I.P. CANDIDO DOMINGO;CALLE SOBRARBE 8
ZARAGOZA;ZARAGOZA;10;4;A;A;K;C.E.I.P. CANDIDO DOMINGO;CALLE SOBRARBE 8
ZARAGOZA;ZARAGOZA;10;4;B;L;Z;C.E.I.P. CANDIDO DOMINGO;CALLE SOBRARBE 8
ZARAGOZA;ZARAGOZA;10;5;U;A;Z;C.E.I.P. CANDIDO DOMINGO;CALLE SOBRARBE 8
ZARAGOZA;ZARAGOZA;10;6;A;A;K;C.E.I.P. TIO JORGE;CALLE VALLE DE ZURIZA 1
ZARAGOZA;ZARAGOZA;10;6;B;L;Z;C.E.I.P. TIO JORGE;CALLE VALLE DE ZURIZA 1
ZARAGOZA;ZARAGOZA;10;8;A;A;K;C.E.I.P. EUGENIO LOPEZ Y LOPEZ;CALLE CAON DE AISCLO 8
ZARAGOZA;ZARAGOZA;10;8;B;L;Z;C.E.I.P. EUGENIO LOPEZ Y LOPEZ;CALLE CAON DE AISCLO 8
ZARAGOZA;ZARAGOZA;10;9;U;A;Z;I.E.S. LA AZUCARERA;CALLE MATILDE SANGUESA 53
ZARAGOZA;ZARAGOZA;10;10;A;A;K;C.E.I.P. SAN BRAULIO;CALLE PANTANO DE YESA 10
ZARAGOZA;ZARAGOZA;10;10;B;L;Z;C.E.I.P. SAN BRAULIO;CALLE PANTANO DE YESA 10
ZARAGOZA;ZARAGOZA;10;11;U;A;Z;C.E.I.P. SAN BRAULIO;CALLE PANTANO DE YESA 10
ZARAGOZA;ZARAGOZA;10;12;A;A;K;C.E.I.P. CORTES DE ARAGON;CALLE VALERO RIPOL URBANO 4
ZARAGOZA;ZARAGOZA;10;12;B;L;Z;C.E.I.P. CORTES DE ARAGON;CALLE VALERO RIPOL URBANO 4
ZARAGOZA;ZARAGOZA;10;13;U;A;Z;C.E.I.P. SAN BRAULIO;CALLE PANTANO DE YESA 10
ZARAGOZA;ZARAGOZA;10;14;A;A;K;I.E.S. AVEMPACE;CALLE ISLAS CANARIAS 5
ZARAGOZA;ZARAGOZA;10;14;B;L;Z;I.E.S. AVEMPACE;CALLE ISLAS CANARIAS 5
ZARAGOZA;ZARAGOZA;10;15;A;A;K;I.E.S. AVEMPACE;CALLE ISLAS CANARIAS 5
ZARAGOZA;ZARAGOZA;10;15;B;L;Z;I.E.S. AVEMPACE;CALLE ISLAS CANARIAS 5
ZARAGOZA;ZARAGOZA;10;16;A;A;K;I.E.S. AVEMPACE;CALLE ISLAS CANARIAS 5
ZARAGOZA;ZARAGOZA;10;16;B;L;Z;I.E.S. AVEMPACE;CALLE ISLAS CANARIAS 5
ZARAGOZA;ZARAGOZA;10;17;A;A;K;C.E.I.P. SAN BRAULIO;CALLE PANTANO DE YESA 10
ZARAGOZA;ZARAGOZA;10;17;B;L;Z;C.E.I.P. SAN BRAULIO;CALLE PANTANO DE YESA 10
ZARAGOZA;ZARAGOZA;10;18;A;A;K;I.E.S. LA AZUCARERA;CALLE MATILDE SANGUESA 53
ZARAGOZA;ZARAGOZA;10;18;B;L;Z;I.E.S. LA AZUCARERA;CALLE MATILDE SANGUESA 53
ZARAGOZA;ZARAGOZA;10;19;A;A;F;CENTRO E.P.A. MARGEN IZQUIERDA;CALLE LOURDES 23
ZARAGOZA;ZARAGOZA;10;19;B;G;M;CENTRO E.P.A. MARGEN IZQUIERDA;CALLE LOURDES 23
ZARAGOZA;ZARAGOZA;10;19;C;N;Z;CENTRO E.P.A. MARGEN IZQUIERDA;CALLE LOURDES 23
ZARAGOZA;ZARAGOZA;10;20;A;A;K;C.E.I.P. HILARION GIMENO;CALLE PEDRO ARNAL CAVERO 1
ZARAGOZA;ZARAGOZA;10;20;B;L;Z;C.E.I.P. HILARION GIMENO;CALLE PEDRO ARNAL CAVERO 1
ZARAGOZA;ZARAGOZA;10;21;A;A;K;C.E.I.P. HILARION GIMENO;CALLE PEDRO ARNAL CAVERO 1
ZARAGOZA;ZARAGOZA;10;21;B;L;Z;C.E.I.P. HILARION GIMENO;CALLE PEDRO ARNAL CAVERO 1
ZARAGOZA;ZARAGOZA;10;23;A;A;K;C.E.I.P. HILARION GIMENO;CALLE PEDRO ARNAL CAVERO 1
ZARAGOZA;ZARAGOZA;10;23;B;L;Z;C.E.I.P. HILARION GIMENO;CALLE PEDRO ARNAL CAVERO 1
ZARAGOZA;ZARAGOZA;10;24;U;A;Z;C.P.I. LA JOTA;CALLE BALBINO ORENSANZ 3
ZARAGOZA;ZARAGOZA;10;25;U;A;Z;C.E.I.P. MARIE CURIE;CALLE MOLINO DE LAS ARMAS 57
ZARAGOZA;ZARAGOZA;10;26;A;A;K;C.E.I.P. MARIE CURIE;CALLE MOLINO DE LAS ARMAS 57
ZARAGOZA;ZARAGOZA;10;26;B;L;Z;C.E.I.P. MARIE CURIE;CALLE MOLINO DE LAS ARMAS 57
ZARAGOZA;ZARAGOZA;10;27;U;A;Z;C.E.I.P. LA ESTRELLA;CALLE PEDRO LAZARO 18
ZARAGOZA;ZARAGOZA;10;28;A;A;F;C.E.I.P. LA ESTRELLA;CALLE PEDRO LAZARO 18
ZARAGOZA;ZARAGOZA;10;28;B;G;M;C.E.I.P. LA ESTRELLA;CALLE PEDRO LAZARO 18
ZARAGOZA;ZARAGOZA;10;28;C;N;Z;C.E.I.P. LA ESTRELLA;CALLE PEDRO LAZARO 18
ZARAGOZA;ZARAGOZA;10;29;U;A;Z;C.E.I.P. LA ESTRELLA;CALLE PEDRO LAZARO 18
ZARAGOZA;ZARAGOZA;10;30;A;A;K;C.P.I. LA JOTA;CALLE BALBINO ORENSANZ 3
ZARAGOZA;ZARAGOZA;10;30;B;L;Z;C.P.I. LA JOTA;CALLE BALBINO ORENSANZ 3
ZARAGOZA;ZARAGOZA;10;31;A;A;K;C.E.I.P. EUGENIO LOPEZ Y LOPEZ;CALLE CAON DE AISCLO 8
ZARAGOZA;ZARAGOZA;10;31;B;L;Z;C.E.I.P. EUGENIO LOPEZ Y LOPEZ;CALLE CAON DE AISCLO 8
ZARAGOZA;ZARAGOZA;10;32;A;A;K;C.E.I.P. GLORIA ARENILLAS;CALLE RIO PEREJILES 2
ZARAGOZA;ZARAGOZA;10;32;B;L;Z;C.E.I.P. GLORIA ARENILLAS;CALLE RIO PEREJILES 2
ZARAGOZA;ZARAGOZA;10;33;A;A;K;C.P.I. LA JOTA;CALLE BALBINO ORENSANZ 3
ZARAGOZA;ZARAGOZA;10;33;B;L;Z;C.P.I. LA JOTA;CALLE BALBINO ORENSANZ 3
ZARAGOZA;ZARAGOZA;10;34;A;A;L;C.P.I. LA JOTA;CALLE BALBINO ORENSANZ 3
ZARAGOZA;ZARAGOZA;10;34;B;M;Z;C.P.I. LA JOTA;CALLE BALBINO ORENSANZ 3
ZARAGOZA;ZARAGOZA;10;35;A;A;K;C.E.I.P. VADORREY-LES ALLEES;CALLE ALFONSO ZAPATER CERDAN S/N
ZARAGOZA;ZARAGOZA;10;35;B;L;Z;C.E.I.P. VADORREY-LES ALLEES;CALLE ALFONSO ZAPATER CERDAN S/N
ZARAGOZA;ZARAGOZA;10;36;U;A;Z;C.E.I.P. TIO JORGE;CALLE VALLE DE ZURIZA 1
ZARAGOZA;ZARAGOZA;10;37;A;A;K;C.E.I.P. AGUSTINA DE ARAGON;CALLE EUGENIO LUCAS 14
ZARAGOZA;ZARAGOZA;10;37;B;L;Z;C.E.I.P. AGUSTINA DE ARAGON;CALLE EUGENIO LUCAS 14
ZARAGOZA;ZARAGOZA;10;38;A;A;K;C.E.I.P. VADORREY-LES ALLEES;CALLE ALFONSO ZAPATER CERDAN S/N
ZARAGOZA;ZARAGOZA;10;38;B;L;Z;C.E.I.P. VADORREY-LES ALLEES;CALLE ALFONSO ZAPATER CERDAN S/N
ZARAGOZA;ZARAGOZA;10;39;A;A;K;C.E.I.P. CORTES DE ARAGON;CALLE VALERO RIPOL URBANO 4
ZARAGOZA;ZARAGOZA;10;39;B;L;Z;C.E.I.P. CORTES DE ARAGON;CALLE VALERO RIPOL URBANO 4
ZARAGOZA;ZARAGOZA;10;40;A;A;K;COLEGIO EL PILAR-MARISTAS;CALLE RAFAEL ALBERTI 5
ZARAGOZA;ZARAGOZA;10;40;B;L;Z;COLEGIO EL PILAR-MARISTAS;CALLE RAFAEL ALBERTI 5
ZARAGOZA;ZARAGOZA;10;41;A;A;F;COLEGIO EL PILAR-MARISTAS;CALLE RAFAEL ALBERTI 5
ZARAGOZA;ZARAGOZA;10;41;B;G;M;COLEGIO EL PILAR-MARISTAS;CALLE RAFAEL ALBERTI 5
ZARAGOZA;ZARAGOZA;10;41;C;N;Z;COLEGIO EL PILAR-MARISTAS;CALLE RAFAEL ALBERTI 5
ZARAGOZA;ZARAGOZA;10;42;A;A;K;COLEGIO SAGRADO CORAZON DE JESUS;CALLE PABLO NERUDA 35
ZARAGOZA;ZARAGOZA;10;42;B;L;Z;COLEGIO SAGRADO CORAZON DE JESUS;CALLE PABLO NERUDA 35
ZARAGOZA;ZARAGOZA;10;43;A;A;F;COLEGIO SAGRADO CORAZON DE JESUS;CALLE PABLO NERUDA 35
ZARAGOZA;ZARAGOZA;10;43;B;G;M;COLEGIO SAGRADO CORAZON DE JESUS;CALLE PABLO NERUDA 35
ZARAGOZA;ZARAGOZA;10;43;C;N;Z;COLEGIO SAGRADO CORAZON DE JESUS;CALLE PABLO NERUDA 35
ZARAGOZA;ZARAGOZA;10;44;A;A;K;COLEGIO SAGRADO CORAZON DE JESUS;CALLE PABLO NERUDA 35
ZARAGOZA;ZARAGOZA;10;44;B;L;Z;COLEGIO SAGRADO CORAZON DE JESUS;CALLE PABLO NERUDA 35
ZARAGOZA;ZARAGOZA;10;45;A;A;L;I.E.S. TIEMPOS MODERNOS;CALLE SEGUNDO CHOMON S/N
ZARAGOZA;ZARAGOZA;10;45;B;M;Z;I.E.S. TIEMPOS MODERNOS;CALLE SEGUNDO CHOMON S/N
ZARAGOZA;ZARAGOZA;10;46;A;A;F;I.E.S. TIEMPOS MODERNOS;CALLE SEGUNDO CHOMON S/N
ZARAGOZA;ZARAGOZA;10;46;B;G;M;I.E.S. TIEMPOS MODERNOS;CALLE SEGUNDO CHOMON S/N
ZARAGOZA;ZARAGOZA;10;46;C;N;Z;I.E.S. TIEMPOS MODERNOS;CALLE SEGUNDO CHOMON S/N
ZARAGOZA;ZARAGOZA;10;47;A;A;K;C.E.I.P. HERMANOS MARX;CALLE ANTON GARCIA ABRIL 39
ZARAGOZA;ZARAGOZA;10;47;B;L;Z;C.E.I.P. HERMANOS MARX;CALLE ANTON GARCIA ABRIL 39
ZARAGOZA;ZARAGOZA;10;48;A;A;K;C.E.I.P. HERMANOS MARX;CALLE ANTON GARCIA ABRIL 39
ZARAGOZA;ZARAGOZA;10;48;B;L;Z;C.E.I.P. HERMANOS MARX;CALLE ANTON GARCIA ABRIL 39
ZARAGOZA;ZARAGOZA;10;49;A;A;F;I.E.S. ELAIOS;ANDAD PILAR CUARTERO MOLINERO 3
ZARAGOZA;ZARAGOZA;10;49;B;G;M;I.E.S. ELAIOS;ANDAD PILAR CUARTERO MOLINERO 3
ZARAGOZA;ZARAGOZA;10;49;C;N;Z;I.E.S. ELAIOS;ANDAD PILAR CUARTERO MOLINERO 3
ZARAGOZA;ZARAGOZA;10;50;A;A;K;C.E.I.P. RIO EBRO;ANDAD PILAR CUARTERO MOLINERO 5
ZARAGOZA;ZARAGOZA;10;50;B;L;Z;C.E.I.P. RIO EBRO;ANDAD PILAR CUARTERO MOLINERO 5
ZARAGOZA;ZARAGOZA;10;51;A;A;F;C.E.I.P. RIO EBRO;ANDAD PILAR CUARTERO MOLINERO 5
ZARAGOZA;ZARAGOZA;10;51;B;G;M;C.E.I.P. RIO EBRO;ANDAD PILAR CUARTERO MOLINERO 5
ZARAGOZA;ZARAGOZA;10;51;C;N;Z;C.E.I.P. RIO EBRO;ANDAD PILAR CUARTERO MOLINERO 5
ZARAGOZA;ZARAGOZA;10;52;A;A;K;COLEGIO SAN VALERO;CALLE VIOLETA PARRA 9
ZARAGOZA;ZARAGOZA;10;52;B;L;Z;COLEGIO SAN VALERO;CALLE VIOLETA PARRA 9
ZARAGOZA;ZARAGOZA;10;53;A;A;F;COLEGIO SAN VALERO;CALLE VIOLETA PARRA 9
ZARAGOZA;ZARAGOZA;10;53;B;G;M;COLEGIO SAN VALERO;CALLE VIOLETA PARRA 9
